Trinity_ID	SB_ID	SB_chr	SB_start	SB_end	evalue	bitscore
KWMTBOMO08869	KWMTBOMO08869	Bomo_Chr15	6800713	6811385	0.0	991
KWMTBOMO08876	KWMTBOMO08876	Bomo_Chr15	7020179	7021576	3.83e-119	424
KWMTBOMO08880	KWMTBOMO08880	Bomo_Chr15	7109147	7110720	0.0	1037
KWMTBOMO08881	KWMTBOMO08881	Bomo_Chr15	7116213	7132786	0.0	1073
KWMTBOMO08882	KWMTBOMO08882	Bomo_Chr15	7158424	7197516	0.0	1136
KWMTBOMO08886	KWMTBOMO08886	Bomo_Chr15	7388310	7389839	0.0	1075
KWMTBOMO08888	KWMTBOMO08888	Bomo_Chr15	7465590	7467900	2.43e-173	604
KWMTBOMO08891	KWMTBOMO08891	Bomo_Chr15	7590186	7593139	0.0	1077
KWMTBOMO08894	KWMTBOMO08894	Bomo_Chr15	7610130	7610942	1.97e-152	535
KWMTBOMO08896	KWMTBOMO08896	Bomo_Chr15	7623450	7626559	1.12e-103	372
KWMTBOMO08899	KWMTBOMO08899	Bomo_Chr15	7651400	7653985	2.00e-105	378
KWMTBOMO08900	KWMTBOMO08900	Bomo_Chr15	7654560	7656710	0.0	853
KWMTBOMO08905	KWMTBOMO08905	Bomo_Chr15	7732950	7739143	0.0	829
KWMTBOMO08911	KWMTBOMO08911	Bomo_Chr15	7938244	7992157	0.0	871
KWMTBOMO08912	KWMTBOMO08912	Bomo_Chr15	8096664	8101249	0.0	785
KWMTBOMO08913	KWMTBOMO08913	Bomo_Chr15	8101869	8104483	0.0	923
KWMTBOMO08915	KWMTBOMO08915	Bomo_Chr15	8134154	8136120	0.0	1224
KWMTBOMO08916	KWMTBOMO08916	Bomo_Chr15	8138794	8148540	0.0	933
KWMTBOMO08918	KWMTBOMO08918	Bomo_Chr15	8152542	8178413	0.0	1477
KWMTBOMO08920	KWMTBOMO08920	Bomo_Chr15	8219524	8234145	0.0	1089
KWMTBOMO08921	KWMTBOMO08921	Bomo_Chr15	8239281	8244533	0.0	1190
KWMTBOMO08923	KWMTBOMO08923	Bomo_Chr15	8249464	8260712	0.0	673
KWMTBOMO08927	KWMTBOMO08927	Bomo_Chr15	8340584	8350364	0.0	796
KWMTBOMO08930	KWMTBOMO08930	Bomo_Chr15	8382374	8384797	0.0	704
KWMTBOMO08931	KWMTBOMO08931	Bomo_Chr15	8388164	8392773	0.0	835
KWMTBOMO08932	KWMTBOMO08932	Bomo_Chr15	8393024	8401365	0.0	1348
KWMTBOMO08934	KWMTBOMO08934	Bomo_Chr15	8414513	8419613	0.0	1244
KWMTBOMO08937	KWMTBOMO08937	Bomo_Chr15	8440124	8440927	3.60e-89	262
KWMTBOMO08940	KWMTBOMO08940	Bomo_Chr15	8492238	8494700	9.88e-124	274
KWMTBOMO08943	KWMTBOMO08943	Bomo_Chr15	8575238	8593447	0.0	738
KWMTBOMO08945	KWMTBOMO08945	Bomo_Chr15	8595854	8599467	0.0	892
KWMTBOMO08946	KWMTBOMO08946	Bomo_Chr15	8599848	8608553	0.0	999
KWMTBOMO08952	KWMTBOMO08952	Bomo_Chr15	8663153	8668097	0.0	1154
KWMTBOMO08955	KWMTBOMO08955	Bomo_Chr15	8693378	8703404	0.0	1347
KWMTBOMO08956	KWMTBOMO08956	Bomo_Chr15	8704828	8721484	0.0	1137
KWMTBOMO08960	KWMTBOMO08960	Bomo_Chr15	8864443	8869642	0.0	345
KWMTBOMO08963	KWMTBOMO08963	Bomo_Chr15	8895663	8900888	8.27e-176	613
KWMTBOMO08964	KWMTBOMO08964	Bomo_Chr15	8904733	8909315	0.0	770
KWMTBOMO08965	KWMTBOMO08965	Bomo_Chr15	8918873	8923092	0.0	815
KWMTBOMO08970	KWMTBOMO08970	Bomo_Chr15	9035934	9038822	0.0	1077
KWMTBOMO08971	KWMTBOMO08971	Bomo_Chr15	9039181	9040952	6.72e-158	553
KWMTBOMO08972	KWMTBOMO08972	Bomo_Chr15	9041434	9043752	1.44e-119	347
KWMTBOMO08977	KWMTBOMO08977	Bomo_Chr15	9128234	9141742	0.0	674
KWMTBOMO08978	KWMTBOMO08978	Bomo_Chr15	9147763	9155315	0.0	1563
KWMTBOMO08979	KWMTBOMO08979	Bomo_Chr15	9155924	9159242	3.89e-115	411
KWMTBOMO08983	KWMTBOMO08983	Bomo_Chr15	9198022	9200991	5.72e-175	610
KWMTBOMO08984	KWMTBOMO08984	Bomo_Chr15	9202943	9209341	0.0	851
KWMTBOMO08987	KWMTBOMO08987	Bomo_Chr15	9226732	9228998	3.12e-146	514
KWMTBOMO08989	KWMTBOMO08989	Bomo_Chr15	9274553	9278651	4.05e-156	547
KWMTBOMO08995	KWMTBOMO08995	Bomo_Chr15	9349027	9352101	2.76e-99	358
KWMTBOMO08997	KWMTBOMO08997	Bomo_Chr15	9431472	9433030	0.0	686
KWMTBOMO08998	KWMTBOMO08998	Bomo_Chr15	9435888	9453621	0.0	1013
KWMTBOMO09003	KWMTBOMO09003	Bomo_Chr15	9489192	9496311	4.47e-143	504
KWMTBOMO09007	KWMTBOMO09007	Bomo_Chr15	9576196	9578290	7.11e-126	446
KWMTBOMO09010	KWMTBOMO09010	Bomo_Chr15	9643535	9653765	6.20e-111	345
KWMTBOMO09012	KWMTBOMO09012	Bomo_Chr15	9680402	9686535	0.0	785
KWMTBOMO09014	KWMTBOMO09014	Bomo_Chr15	9713636	9719252	3.59e-96	347
KWMTBOMO09015	KWMTBOMO09015	Bomo_Chr15	9721157	9725065	0.0	1433
KWMTBOMO09017	KWMTBOMO09017	Bomo_Chr15	9742075	9746665	0.0	1208
KWMTBOMO09018	KWMTBOMO09018	Bomo_Chr15	9748356	9749934	0.0	704
KWMTBOMO09019	KWMTBOMO09019	Bomo_Chr15	9766836	9806370	3.71e-85	310
KWMTBOMO09022	KWMTBOMO09022	Bomo_Chr15	9826676	9878600	0.0	796
KWMTBOMO09028	KWMTBOMO09028	Bomo_Chr15	9950196	9951958	7.09e-171	596
KWMTBOMO09029	KWMTBOMO09029	Bomo_Chr15	9956097	9966765	0.0	920
KWMTBOMO09042	KWMTBOMO09042	Bomo_Chr15	10212781	10215977	6.80e-98	353
KWMTBOMO09051	KWMTBOMO09051	Bomo_Chr15	10538115	10584621	0.0	983
KWMTBOMO09052	KWMTBOMO09052	Bomo_Chr15	10595745	10608608	0.0	1025
KWMTBOMO09055	KWMTBOMO09055	Bomo_Chr15	10636525	10662629	0.0	1416
KWMTBOMO09059	KWMTBOMO09059	Bomo_Chr15	10702845	10706909	9.09e-157	550
KWMTBOMO09061	KWMTBOMO09061	Bomo_Chr15	10722073	10729644	0.0	384
KWMTBOMO09062	KWMTBOMO09062	Bomo_Chr15	10732566	10741804	0.0	711
KWMTBOMO09063	KWMTBOMO09063	Bomo_Chr15	10743195	10744241	1.99e-94	298
KWMTBOMO09066	KWMTBOMO09066	Bomo_Chr15	10752325	10757529	5.62e-167	583
KWMTBOMO09068	KWMTBOMO09068	Bomo_Chr15	10803295	10810907	0.0	1310
KWMTBOMO09069	KWMTBOMO09069	Bomo_Chr15	10815336	10826734	0.0	1556
KWMTBOMO09070	KWMTBOMO09070	Bomo_Chr15	10830715	10848888	0.0	722
KWMTBOMO09071	KWMTBOMO09071	Bomo_Chr15	10851695	10852319	7.66e-85	309
KWMTBOMO09072	KWMTBOMO09072	Bomo_Chr15	10852845	10858619	0.0	1163
KWMTBOMO09074	KWMTBOMO09074	Bomo_Chr15	10902445	10905180	0.0	857
KWMTBOMO09075	KWMTBOMO09075	Bomo_Chr15	10905693	10909254	2.81e-156	548
KWMTBOMO09076	KWMTBOMO09076	Bomo_Chr15	10921689	10929589	0.0	942
KWMTBOMO09077	KWMTBOMO09077	Bomo_Chr15	10930129	10940383	0.0	1249
KWMTBOMO09079	KWMTBOMO09079	Bomo_Chr15	10979657	10992078	0.0	1170
KWMTBOMO09081	KWMTBOMO09081	Bomo_Chr15	11012489	11017863	0.0	1179
KWMTBOMO09082	KWMTBOMO09082	Bomo_Chr15	11018609	11021229	3.91e-134	474
KWMTBOMO09083	KWMTBOMO09083	Bomo_Chr15	11022949	11024210	1.48e-82	302
KWMTBOMO09084	KWMTBOMO09084	Bomo_Chr15	11033909	11037145	1.67e-118	422
KWMTBOMO09088	KWMTBOMO09088	Bomo_Chr15	11076019	11080427	3.54e-111	397
KWMTBOMO09090	KWMTBOMO09090	Bomo_Chr15	11092429	11094965	0.0	1562
KWMTBOMO09092	KWMTBOMO09092	Bomo_Chr15	11127146	11132248	0.0	1106
KWMTBOMO09094	KWMTBOMO09094	Bomo_Chr15	11186879	11188673	0.0	649
KWMTBOMO09095	KWMTBOMO09095	Bomo_Chr15	11199959	11202516	6.99e-109	390
KWMTBOMO09096	KWMTBOMO09096	Bomo_Chr15	11202929	11212138	0.0	560
KWMTBOMO09097	KWMTBOMO09097	Bomo_Chr15	11213089	11216435	0.0	693
KWMTBOMO09098	KWMTBOMO09098	Bomo_Chr15	11218636	11222468	1.76e-96	290
KWMTBOMO09099	KWMTBOMO09099	Bomo_Chr15	11223018	11240928	0.0	1507
KWMTBOMO09102	KWMTBOMO09102	Bomo_Chr15	11253829	11257081	2.93e-168	588
KWMTBOMO09105	KWMTBOMO09105	Bomo_Chr15	11270900	11280528	0.0	641
KWMTBOMO09106	KWMTBOMO09106	Bomo_Chr15	11286063	11296958	0.0	1225
KWMTBOMO09108	KWMTBOMO09108	Bomo_Chr15	11309679	11312207	5.18e-97	350
KWMTBOMO09110	KWMTBOMO09110	Bomo_Chr15	11391891	11393655	0.0	338
KWMTBOMO09115	KWMTBOMO09115	Bomo_Chr15	11529655	11538800	0.0	1430
KWMTBOMO09116	KWMTBOMO09116	Bomo_Chr15	11539631	11541433	0.0	794
KWMTBOMO09117	KWMTBOMO09117	Bomo_Chr15	11543149	11548310	2.29e-128	455
KWMTBOMO09119	KWMTBOMO09119	Bomo_Chr15	11555234	11634930	0.0	2544
KWMTBOMO09122	KWMTBOMO09122	Bomo_Chr15	11692052	11709630	0.0	1274
KWMTBOMO09124	KWMTBOMO09124	Bomo_Chr15	11717911	11742985	2.76e-152	534
KWMTBOMO09125	KWMTBOMO09125	Bomo_Chr15	11744281	11758995	0.0	1079
KWMTBOMO09127	KWMTBOMO09127	Bomo_Chr15	11765272	11768270	4.36e-101	363
KWMTBOMO09128	KWMTBOMO09128	Bomo_Chr15	11782129	11809150	0.0	1743
KWMTBOMO09130	KWMTBOMO09130	Bomo_Chr15	11856431	11859385	0.0	619
KWMTBOMO09131	KWMTBOMO09131	Bomo_Chr15	11860289	11861490	2.79e-120	428
KWMTBOMO09133	KWMTBOMO09133	Bomo_Chr15	11866301	11872420	0.0	1490
KWMTBOMO09134	KWMTBOMO09134	Bomo_Chr15	11874898	11916820	0.0	1688
KWMTBOMO09135	KWMTBOMO09135	Bomo_Chr15	11917641	11919370	8.98e-87	316
KWMTBOMO09137	KWMTBOMO09137	Bomo_Chr15	11943171	11948730	3.94e-160	560
KWMTBOMO09144	KWMTBOMO09144	Bomo_Chr15	12059751	12144137	0.0	996
KWMTBOMO09146	KWMTBOMO09146	Bomo_Chr15	12157218	12157929	5.01e-91	330
KWMTBOMO09147	KWMTBOMO09147	Bomo_Chr15	12158422	12161357	0.0	712
KWMTBOMO09152	KWMTBOMO09152	Bomo_Chr15	12299108	12322588	0.0	1890
KWMTBOMO09153	KWMTBOMO09153	Bomo_Chr15	12325456	12326757	0.0	703
KWMTBOMO09157	KWMTBOMO09157	Bomo_Chr15	12417928	12421107	2.75e-167	584
KWMTBOMO09158	KWMTBOMO09158	Bomo_Chr15	12424728	12427024	0.0	1257
KWMTBOMO09159	KWMTBOMO09159	Bomo_Chr15	12431768	12432766	2.42e-159	333
KWMTBOMO09160	KWMTBOMO09160	Bomo_Chr15	12437388	12438615	0.0	799
KWMTBOMO09161	KWMTBOMO09161	Bomo_Chr15	12491826	12492875	0.0	641
KWMTBOMO09163	KWMTBOMO09163	Bomo_Chr15	12506806	12507732	0.0	678
KWMTBOMO09164	KWMTBOMO09164	Bomo_Chr15	12516884	12518905	2.04e-89	325
KWMTBOMO09165	KWMTBOMO09165	Bomo_Chr15	12537646	12538925	1.51e-109	392
KWMTBOMO09171	KWMTBOMO09171	Bomo_Chr15	12609741	12611465	1.36e-147	519
KWMTBOMO09172	KWMTBOMO09172	Bomo_Chr15	12619986	12621630	4.98e-141	497
KWMTBOMO09173	KWMTBOMO09173	Bomo_Chr15	12621955	12625885	7.72e-167	583
KWMTBOMO09174	KWMTBOMO09174	Bomo_Chr15	12626732	12637715	0.0	1644
KWMTBOMO09175	KWMTBOMO09175	Bomo_Chr15	12641946	12646531	3.58e-166	581
KWMTBOMO09179	KWMTBOMO09179	Bomo_Chr15	12703498	12706975	3.37e-176	614
KWMTBOMO09180	KWMTBOMO09180	Bomo_Chr15	12709796	12711027	9.19e-133	469
KWMTBOMO09181	KWMTBOMO09181	Bomo_Chr15	12713186	12714090	3.15e-150	528
KWMTBOMO09183	KWMTBOMO09183	Bomo_Chr15	12751606	12761085	0.0	2466
KWMTBOMO09186	KWMTBOMO09186	Bomo_Chr15	12772586	12797517	0.0	946
KWMTBOMO09189	KWMTBOMO09189	Bomo_Chr15	12828406	12838942	0.0	2616
KWMTBOMO09191	KWMTBOMO09191	Bomo_Chr15	12847156	12851595	1.71e-176	615
KWMTBOMO09192	KWMTBOMO09192	Bomo_Chr15	12851296	12852938	0.0	795
KWMTBOMO09194	KWMTBOMO09194	Bomo_Chr15	12860421	12868555	0.0	723
KWMTBOMO09199	KWMTBOMO09199	Bomo_Chr15	13155064	13156953	6.98e-121	349
KWMTBOMO09201	KWMTBOMO09201	Bomo_Chr15	13166435	13169533	0.0	602
KWMTBOMO09203	KWMTBOMO09203	Bomo_Chr15	13176675	13185653	0.0	847
KWMTBOMO09204	KWMTBOMO09204	Bomo_Chr15	13186675	13197373	3.75e-89	324
KWMTBOMO09205	KWMTBOMO09205	Bomo_Chr15	13202294	13204776	2.74e-141	498
KWMTBOMO09206	KWMTBOMO09206	Bomo_Chr15	13209824	13214803	0.0	1142
KWMTBOMO09207	KWMTBOMO09207	Bomo_Chr15	13232244	13234064	2.22e-100	361
KWMTBOMO09208	KWMTBOMO09208	Bomo_Chr15	13237204	13255636	0.0	752
KWMTBOMO09209	KWMTBOMO09209	Bomo_Chr15	13307898	13313702	0.0	868
KWMTBOMO09210	KWMTBOMO09210	Bomo_Chr15	13318422	13324477	0.0	658
KWMTBOMO09211	KWMTBOMO09211	Bomo_Chr15	13326374	13329067	1.39e-118	422
KWMTBOMO09212	KWMTBOMO09212	Bomo_Chr15	13330648	13334761	3.98e-98	354
KWMTBOMO09216	KWMTBOMO09216	Bomo_Chr15	13409553	13412587	0.0	1043
KWMTBOMO09224	KWMTBOMO09224	Bomo_Chr15	13529008	13547290	0.0	1166
KWMTBOMO09231	KWMTBOMO09231	Bomo_Chr15	13689331	13690887	1.62e-86	315
KWMTBOMO09232	KWMTBOMO09232	Bomo_Chr15	13692373	13694677	9.51e-148	519
KWMTBOMO09233	KWMTBOMO09233	Bomo_Chr15	13696639	13698647	2.66e-116	414
KWMTBOMO09234	KWMTBOMO09234	Bomo_Chr15	13700399	13702197	0.0	982
KWMTBOMO09235	KWMTBOMO09235	Bomo_Chr15	13709798	13727800	0.0	1008
KWMTBOMO09240	KWMTBOMO09240	Bomo_Chr15	13878343	13886657	0.0	585
KWMTBOMO09261	KWMTBOMO09261	Bomo_Chr15	14652456	14658164	4.92e-101	363
KWMTBOMO09262	KWMTBOMO09262	Bomo_Chr15	14664848	14673554	6.25e-143	503
KWMTBOMO09273	KWMTBOMO09273	Bomo_Chr15	14920425	14928646	0.0	880
KWMTBOMO09282	KWMTBOMO09282	Bomo_Chr15	15050595	15062470	0.0	2008
KWMTBOMO09283	KWMTBOMO09283	Bomo_Chr15	15064825	15069909	9.95e-148	519
KWMTBOMO09284	KWMTBOMO09284	Bomo_Chr15	15071815	15084397	0.0	674
KWMTBOMO09290	KWMTBOMO09290	Bomo_Chr15	15333805	15339170	0.0	773
KWMTBOMO09291	KWMTBOMO09291	Bomo_Chr15	15340990	15351010	0.0	921
KWMTBOMO09295	KWMTBOMO09295	Bomo_Chr15	15396021	15407612	0.0	380
KWMTBOMO09299	KWMTBOMO09299	Bomo_Chr15	15443021	15445664	0.0	1702
KWMTBOMO09300	KWMTBOMO09300	Bomo_Chr15	15448144	15451870	0.0	626
KWMTBOMO09307	KWMTBOMO09307	Bomo_Chr15	15608272	15617190	0.0	441
KWMTBOMO09308	KWMTBOMO09308	Bomo_Chr15	15618051	15625730	0.0	1106
KWMTBOMO09314	KWMTBOMO09314	Bomo_Chr15	15762005	15765719	0.0	1173
KWMTBOMO09317	KWMTBOMO09317	Bomo_Chr15	15822385	15832194	2.42e-81	297
KWMTBOMO09322	KWMTBOMO09322	Bomo_Chr15	15999660	16007394	0.0	1337
KWMTBOMO09323	KWMTBOMO09323	Bomo_Chr15	16023322	16025864	9.87e-119	423
KWMTBOMO09334	KWMTBOMO09334	Bomo_Chr15	16283130	16285446	0.0	977
KWMTBOMO09343	KWMTBOMO09343	Bomo_Chr15	16819720	16823060	5.81e-97	350
KWMTBOMO09347	KWMTBOMO09347	Bomo_Chr15	17292569	17297375	0.0	1217
KWMTBOMO09357	KWMTBOMO09357	Bomo_Chr15	18001449	18070064	0.0	750
KWMTBOMO09359	KWMTBOMO09359	Bomo_Chr15	18069938	18071044	3.48e-147	300
KWMTBOMO09360	KWMTBOMO09360	Bomo_Chr15	18103520	18106534	6.35e-112	400
KWMTBOMO09362	KWMTBOMO09362	Bomo_Chr15	18116167	18122594	0.0	859
KWMTBOMO09365	KWMTBOMO09365	Bomo_Chr15	18183015	18189742	8.22e-118	419
KWMTBOMO09381	KWMTBOMO09381	Bomo_Chr16	247790	249445	4.56e-85	238
KWMTBOMO09383	KWMTBOMO09383	Bomo_Chr16	262439	267615	1.69e-122	397
KWMTBOMO09385	KWMTBOMO09385	Bomo_Chr16	295946	313617	0.0	550
KWMTBOMO09386	KWMTBOMO09386	Bomo_Chr16	316296	320620	0.0	687
KWMTBOMO09387	KWMTBOMO09387	Bomo_Chr16	325580	331256	1.15e-164	576
KWMTBOMO09388	KWMTBOMO09388	Bomo_Chr16	334918	338696	5.44e-164	573
KWMTBOMO09389	KWMTBOMO09389	Bomo_Chr16	339327	344326	0.0	721
KWMTBOMO09396	KWMTBOMO09396	Bomo_Chr16	414637	419010	0.0	1409
KWMTBOMO09399	KWMTBOMO09399	Bomo_Chr16	440894	456366	6.25e-154	540
KWMTBOMO09404	KWMTBOMO09404	Bomo_Chr16	631997	634885	2.10e-161	432
KWMTBOMO09405	KWMTBOMO09405	Bomo_Chr16	639531	657806	1.10e-130	462
KWMTBOMO09406	KWMTBOMO09406	Bomo_Chr16	663937	665210	0.0	824
KWMTBOMO09411	KWMTBOMO09411	Bomo_Chr16	856938	866986	0.0	829
KWMTBOMO09413	KWMTBOMO09413	Bomo_Chr16	871408	883026	5.83e-112	400
KWMTBOMO09414	KWMTBOMO09414	Bomo_Chr16	887637	930648	0.0	1142
KWMTBOMO09418	KWMTBOMO09418	Bomo_Chr16	953621	973306	0.0	699
KWMTBOMO09422	KWMTBOMO09422	Bomo_Chr16	974274	978076	0.0	2822
KWMTBOMO09423	KWMTBOMO09423	Bomo_Chr16	980597	981302	3.80e-97	351
KWMTBOMO09424	KWMTBOMO09424	Bomo_Chr16	991008	992896	4.15e-110	394
KWMTBOMO09428	KWMTBOMO09428	Bomo_Chr16	1044217	1055414	0.0	775
KWMTBOMO09430	KWMTBOMO09430	Bomo_Chr16	1078457	1088271	1.27e-111	399
KWMTBOMO09433	KWMTBOMO09433	Bomo_Chr16	1129208	1167966	0.0	1241
KWMTBOMO09435	KWMTBOMO09435	Bomo_Chr16	1181777	1185811	7.03e-99	356
KWMTBOMO09437	KWMTBOMO09437	Bomo_Chr16	1199154	1201966	0.0	671
KWMTBOMO09438	KWMTBOMO09438	Bomo_Chr16	1206947	1218886	0.0	362
KWMTBOMO09440	KWMTBOMO09440	Bomo_Chr16	1265811	1269495	0.0	796
KWMTBOMO09441	KWMTBOMO09441	Bomo_Chr16	1270451	1281858	0.0	640
KWMTBOMO09442	KWMTBOMO09442	Bomo_Chr16	1283499	1288160	4.77e-162	447
KWMTBOMO09443	KWMTBOMO09443	Bomo_Chr16	1288561	1309488	0.0	910
KWMTBOMO09444	KWMTBOMO09444	Bomo_Chr16	1310891	1314325	8.44e-120	426
KWMTBOMO09445	KWMTBOMO09445	Bomo_Chr16	1341435	1372700	0.0	997
KWMTBOMO09447	KWMTBOMO09447	Bomo_Chr16	1415031	1419575	6.28e-101	363
KWMTBOMO09460	KWMTBOMO09460	Bomo_Chr16	1541551	1545322	6.93e-154	540
KWMTBOMO09463	KWMTBOMO09463	Bomo_Chr16	1595867	1600362	5.05e-113	403
KWMTBOMO09467	KWMTBOMO09467	Bomo_Chr16	1703517	1708682	0.0	783
KWMTBOMO09472	KWMTBOMO09472	Bomo_Chr16	1866983	1942927	0.0	782
KWMTBOMO09475	KWMTBOMO09475	Bomo_Chr16	1974903	1985067	0.0	896
KWMTBOMO09476	KWMTBOMO09476	Bomo_Chr16	1994168	2005392	7.05e-168	313
KWMTBOMO09477	KWMTBOMO09477	Bomo_Chr16	2008592	2033232	0.0	466
KWMTBOMO09478	KWMTBOMO09478	Bomo_Chr16	2035623	2036885	0.0	847
KWMTBOMO09479	KWMTBOMO09479	Bomo_Chr16	2040844	2063822	0.0	963
KWMTBOMO09482	KWMTBOMO09482	Bomo_Chr16	2179248	2181491	0.0	862
KWMTBOMO09483	KWMTBOMO09483	Bomo_Chr16	2207238	2209351	0.0	1305
KWMTBOMO09485	KWMTBOMO09485	Bomo_Chr16	2293434	2294807	0.0	874
KWMTBOMO09486	KWMTBOMO09486	Bomo_Chr16	2367669	2369167	0.0	934
KWMTBOMO09490	KWMTBOMO09490	Bomo_Chr16	2413257	2431297	7.14e-115	410
KWMTBOMO09491	KWMTBOMO09491	Bomo_Chr16	2432078	2449809	0.0	1254
KWMTBOMO09493	KWMTBOMO09493	Bomo_Chr16	2490388	2493006	0.0	1467
KWMTBOMO09495	KWMTBOMO09495	Bomo_Chr16	2524198	2539282	0.0	2163
KWMTBOMO09496	KWMTBOMO09496	Bomo_Chr16	2540548	2552393	0.0	664
KWMTBOMO09497	KWMTBOMO09497	Bomo_Chr16	2557069	2559347	0.0	722
KWMTBOMO09499	KWMTBOMO09499	Bomo_Chr16	2564417	2565717	0.0	633
KWMTBOMO09502	KWMTBOMO09502	Bomo_Chr16	2638478	2662937	0.0	1434
KWMTBOMO09520	KWMTBOMO09520	Bomo_Chr16	3060237	3062703	3.19e-108	387
KWMTBOMO09522	KWMTBOMO09522	Bomo_Chr16	3094222	3163776	0.0	715
KWMTBOMO09523	KWMTBOMO09523	Bomo_Chr16	3171837	3179328	1.96e-141	498
KWMTBOMO09528	KWMTBOMO09528	Bomo_Chr16	3270252	3292789	0.0	853
KWMTBOMO09534	KWMTBOMO09534	Bomo_Chr16	3371975	3382229	0.0	2200
KWMTBOMO09535	KWMTBOMO09535	Bomo_Chr16	3384688	3430039	0.0	811
KWMTBOMO09537	KWMTBOMO09537	Bomo_Chr16	3479962	3481479	1.47e-120	429
KWMTBOMO09539	KWMTBOMO09539	Bomo_Chr16	3521168	3534939	0.0	1212
KWMTBOMO09542	KWMTBOMO09542	Bomo_Chr16	3576807	3596290	0.0	1306
KWMTBOMO09547	KWMTBOMO09547	Bomo_Chr16	3723351	3732715	6.46e-173	603
KWMTBOMO09548	KWMTBOMO09548	Bomo_Chr16	3745612	3761160	0.0	1125
KWMTBOMO09549	KWMTBOMO09549	Bomo_Chr16	3763451	3766797	1.07e-147	519
KWMTBOMO09550	KWMTBOMO09550	Bomo_Chr16	3770641	3771688	0.0	441
KWMTBOMO09551	KWMTBOMO09551	Bomo_Chr16	3890301	3930425	0.0	623
KWMTBOMO09556	KWMTBOMO09556	Bomo_Chr16	4122286	4147890	0.0	2578
KWMTBOMO09559	KWMTBOMO09559	Bomo_Chr16	4182977	4185565	0.0	815
KWMTBOMO09560	KWMTBOMO09560	Bomo_Chr16	4188456	4193837	1.49e-164	575
KWMTBOMO09567	KWMTBOMO09567	Bomo_Chr16	4435498	4437801	2.83e-167	584
KWMTBOMO09569	KWMTBOMO09569	Bomo_Chr16	4488902	4491965	2.45e-94	251
KWMTBOMO09570	KWMTBOMO09570	Bomo_Chr16	4500207	4501151	1.12e-146	352
KWMTBOMO09595	KWMTBOMO09595	Bomo_Chr16	5018263	5020288	2.79e-88	321
KWMTBOMO09600	KWMTBOMO09600	Bomo_Chr16	5093989	5096129	5.56e-148	520
KWMTBOMO09605	KWMTBOMO09605	Bomo_Chr16	5189689	5193624	2.56e-166	581
KWMTBOMO09608	KWMTBOMO09608	Bomo_Chr16	5297786	5298802	1.07e-85	312
KWMTBOMO09609	KWMTBOMO09609	Bomo_Chr16	5307676	5308625	9.26e-177	616
KWMTBOMO09610	KWMTBOMO09610	Bomo_Chr16	5309476	5310611	3.24e-107	384
KWMTBOMO09612	KWMTBOMO09612	Bomo_Chr16	5486244	5494205	0.0	679
KWMTBOMO09614	KWMTBOMO09614	Bomo_Chr16	5637254	5644391	4.43e-137	153
KWMTBOMO09620	KWMTBOMO09620	Bomo_Chr16	5672580	5673513	9.56e-173	603
KWMTBOMO09621	KWMTBOMO09621	Bomo_Chr16	5673664	5680385	0.0	1401
KWMTBOMO09624	KWMTBOMO09624	Bomo_Chr16	5701724	5705615	0.0	692
KWMTBOMO09626	KWMTBOMO09626	Bomo_Chr16	5734906	5737873	7.84e-160	560
KWMTBOMO09630	KWMTBOMO09630	Bomo_Chr16	5779844	5787748	0.0	1403
KWMTBOMO09634	KWMTBOMO09634	Bomo_Chr16	5829864	5860561	0.0	776
KWMTBOMO09640	KWMTBOMO09640	Bomo_Chr16	5947057	5957893	0.0	648
KWMTBOMO09641	KWMTBOMO09641	Bomo_Chr16	5958514	5962736	0.0	674
KWMTBOMO09647	KWMTBOMO09647	Bomo_Chr16	6116064	6151757	0.0	1965
KWMTBOMO09648	KWMTBOMO09648	Bomo_Chr16	6153944	6174117	0.0	741
KWMTBOMO09654	KWMTBOMO09654	Bomo_Chr16	6319458	6332822	0.0	1423
KWMTBOMO09655	KWMTBOMO09655	Bomo_Chr16	6333598	6335777	0.0	942
KWMTBOMO09656	KWMTBOMO09656	Bomo_Chr16	6365767	6373214	0.0	884
KWMTBOMO09657	KWMTBOMO09657	Bomo_Chr16	6377295	6392016	0.0	1263
KWMTBOMO09659	KWMTBOMO09659	Bomo_Chr16	6409727	6419637	0.0	823
KWMTBOMO09662	KWMTBOMO09662	Bomo_Chr16	6473117	6477382	0.0	1255
KWMTBOMO09663	KWMTBOMO09663	Bomo_Chr16	6477488	6480756	0.0	725
KWMTBOMO09664	KWMTBOMO09664	Bomo_Chr16	6494625	6498876	0.0	1165
KWMTBOMO09665	KWMTBOMO09665	Bomo_Chr16	6500748	6503386	0.0	644
KWMTBOMO09666	KWMTBOMO09666	Bomo_Chr16	6513277	6517087	6.85e-92	333
KWMTBOMO09671	KWMTBOMO09671	Bomo_Chr16	6553167	6554238	2.56e-144	508
KWMTBOMO09673	KWMTBOMO09673	Bomo_Chr16	6599317	6600682	1.50e-149	525
KWMTBOMO09676	KWMTBOMO09676	Bomo_Chr16	6626157	6634283	0.0	575
KWMTBOMO09677	KWMTBOMO09677	Bomo_Chr16	6634927	6673331	0.0	504
KWMTBOMO09678	KWMTBOMO09678	Bomo_Chr16	6722382	6727345	0.0	1416
KWMTBOMO09680	KWMTBOMO09680	Bomo_Chr16	6743879	6758131	0.0	1327
